id,diversity,citations,year,region,is_Biotech
EP19960302527,0.0007,0,1996,UKH14,0
EP19960200945,0.0127,0,1996,UKD74,0
EP19960302557,0.0027,3,1996,UKJ24,0
EP19960302596,0.0004,0,1996,UKJ14,0
EP19960302107,0.0011,0,1996,UKJ23,0
EP19870310690,0.005,1,1987,UKH14,0
EP19960302134,0.0039,0,1996,UKE42,0
EP19960301892,0.0032,0,1996,UKI23,0
EP19920301054,0.0017,1,1992,UKG24,0
EP19960200999,0.0075,0,1996,UKF25,0
EP19960201167,0.0048,1,1996,UKI23,0
EP19960201164,0.0027,0,1996,UKI23,0
EP19820306497,0.0023,1,1982,UKE42,0
EP19960302896,0.0014,0,1996,UKK12,0
EP19890303640,0.0011,1,1989,UKJ33,0
EP19960302645,0.0023,0,1996,UKM50,0
EP19940307680,0.0053,1,1994,UKJ11,0
EP19960302845,0.0042,0,1996,UKF30,0
EP19830300320,0.0009,1,1983,UKJ33,0
EP19960302764,0.0044,0,1996,UKH13,0
EP19880301304,0.0073,2,1988,UKH13,0
EP19960301664,0.0029,0,1996,UKK30,0
EP19890306596,0.0047,1,1989,UKK30,0
EP19960302907,0.0009,0,1996,UKG12,0
EP19960201020,0.0075,0,1996,GBZZZ,0
EP19960201000,0.0149,0,1996,GBZZZ,0
EP19960302818,0.0017,0,1996,UKI23,0
EP19930303772,0.0028,1,1993,UKK13,0
EP19960302957,0.0031,0,1996,UKG24,0
EP19960201127,0.0029,0,1996,UKI23,0
EP19960301686,0.0043,6,1996,UKJ23,0
EP19960301575,0.004,0,1996,UKC21,0
EP19900314447,0.0006,1,1990,UKH24,0
EP19960301963,0.0045,0,1996,UKK13,0
EP19960301962,0.0045,0,1996,UKK13,0
EP19960301833,0.0101,0,1996,UKM27,0
EP19940301211,0.0048,2,1994,UKJ24,0
EP19960301653,0.0036,0,1996,UKJ13,0
EP19960301378,0.0013,0,1996,UKG31,0
EP19900313930,0.0063,1,1990,UKJ33,0
EP19960301641,0.0011,0,1996,GBZZZ,0
EP19800300377,0.0004,1,1980,UKI23,0
EP19960200511,0.0013,0,1996,UKF22,0
EP19960302422,0.0016,0,1996,UKD61,0
EP19920309969,0.0415,1,1992,UKD63,0
EP19960302292,0.0002,0,1996,UKK41,0
EP19960302391,0.009,0,1996,UKE42,0
EP19950306283,0.0004,1,1995,UKE45,0
EP19960400730,0.0046,0,1996,UKL22,0
EP19960302189,0.0064,1,1996,UKE41,0
EP19960301987,0.0014,0,1996,UKE42,0
EP19960301991,0.0007,1,1996,UKE42,0
EP19960302126,0.0028,0,1996,UKJ14,0
EP19960308014,0.0029,1,1996,UKJ33,0
EP19890308875,0.0015,1,1989,UKF22,0
EP19960307702,0.0006,0,1996,UKD32,0
EP19840307687,0.0014,1,1984,UKI12,0
EP19960307679,0.0096,0,1996,UKH23,0
EP19910303308,0.0009,2,1991,UKH33,0
EP19960114988,0.0023,0,1996,UKH12,0
EP19960307630,0.0108,0,1996,UKJ13,0
EP19860309300,0.0015,1,1986,UKK43,0
EP19960307786,0.0006,0,1996,UKI22,0
EP19960307862,0.0212,0,1996,UKJ23,0
EP19960308074,0.0021,1,1996,UKD63,0
EP19960308900,0.0033,0,1996,UKH23,0
EP19960308267,0.0041,0,1996,UKK11,0
EP19960309080,0.0111,0,1996,UKM21,0
EP19890306502,0.0038,1,1989,UKH11,0
EP19960203195,0.0136,0,1996,UKE22,0
EP19900312825,0.0025,1,1990,UKH11,0
EP19960307666,0.0068,0,1996,UKH12,0
EP19960203157,0.0367,0,1996,UKD63,0
EP19910302772,0.0204,1,1991,UKE12,0
EP19960308056,0.0002,0,1996,UKM23,0
EP19950300400,0.0002,1,1995,UKM23,0
EP19960203091,0.0024,0,1996,UKI23,0
EP19920900451,0.0022,1,1991,UKI23,0
EP19960307959,0.0021,0,1996,UKC14,0
EP19960307315,0.0188,0,1996,UKJ11,0
EP19960307238,0.0057,0,1996,UKD43,0
EP19960309256,0.0089,0,1996,UKM28,0
EP19940302724,0.0072,1,1994,UKJ32,0
EP19960307236,0.0057,0,1996,UKG24,0
EP19890302887,0.0113,3,1989,UKJ11,0
EP19960309420,0.0017,0,1996,UKM27,0
EP19950301601,0.0005,1,1995,UKM27,0
EP19960309202,0.0011,0,1996,UKM33,0
EP19890810736,0.003,1,1989,UKM33,0
EP19960307652,0.0094,0,1996,UKL16,0
EP19960307363,0.0043,0,1996,UKJ23,0
EP19960309200,0.1463,0,1996,UKJ23,0
EP19960309007,0.002,0,1996,UKM26,0
EP19940309108,0.0043,1,1994,UKJ23,0
EP19960307429,0.001,0,1996,UKK13,0
EP19900305734,0.0002,1,1990,UKM27,0
EP19960307529,0.0005,0,1996,UKG33,0
EP19860309786,0.0013,1,1986,UKI12,0
EP19960307561,0.0164,0,1996,UKJ14,0
EP19950309516,0.0103,4,1995,UKJ14,0
EP19950309180,0.0135,5,1995,UKJ14,0
EP19960307202,0.0044,3,1996,UKE42,0
EP19940305052,0.0043,5,1994,UKE42,0
EP19960307454,0.0021,0,1996,UKF21,0
EP19950300908,0.0025,2,1995,UKF22,0
EP19960309159,0.0049,0,1996,UKL22,0
EP19960309432,0.0008,0,1996,UKH33,0
EP19880910067,0.0022,1,1988,UKH33,0
EP19960307803,0.0119,1,1996,UKK30,0
EP19940302833,0.003,1,1994,UKK30,0
EP19960203301,0.021,0,1996,UKD74,0
EP19960308802,0.003,3,1996,UKK12,0
EP19940306035,0.003,2,1994,UKK11,0
EP19960308567,0.0008,0,1996,UKE42,0
EP19960308573,0.0046,3,1996,UKI23,0
EP19950306722,0.0022,2,1995,UKI23,0
EP19960308343,0.0013,0,1996,UKE31,0
EP19820304867,0.0016,1,1982,UKJ13,0
EP19900302961,0.0121,3,1990,UKJ33,0
EP19960307423,0.0041,0,1996,UKH33,0
EP19960305380,0.0061,1,1996,UKH33,0
EP19960308448,0.0026,0,1996,UKK15,0
EP19910303512,0.0067,1,1991,UKJ11,0
EP19960308636,0.0004,0,1996,UKK42,0
EP19960308799,0.0008,0,1996,UKM27,0
EP19910302444,0.0006,2,1991,UKM21,0
EP19960116393,0.0012,1,1996,UKD32,0
EP19900309892,0.003,3,1990,UKH14,0
EP19960308731,0.0009,0,1996,UKG33,0
EP19860301145,0.0021,1,1986,UKG32,0
EP19960308772,0.0013,2,1996,UKJ11,0
EP19960308637,0.0025,0,1996,UKJ14,0
EP19960309161,0.0015,0,1996,UKM36,0
EP19820302216,0.0003,1,1982,UKF14,0
EP19960203196,0.011,0,1996,UKE22,0
EP19960308257,0.0002,0,1996,UKI11,0
EP19950301116,0.0009,2,1995,UKI23,0
EP19960307577,0.0074,0,1996,UKG12,0
EP19960308306,0.0267,0,1996,UKH13,0
EP19960306111,0.024,0,1996,UKD43,0
EP19960307861,0.0152,0,1996,UKJ23,0
EP19960307890,0.0046,0,1996,UKE22,0
EP19960308030,0.0026,0,1996,UKJ33,0
EP19960308060,0.0044,0,1996,UKK13,0
EP19950303908,0.0022,1,1995,UKK13,0
EP19960309077,0.0087,0,1996,UKM21,0
EP19960308389,0.0081,0,1996,UKM21,0
EP19940306321,0.009,3,1994,UKM38,0
EP19960402487,0.0044,0,1996,UKH33,0
EP19960117683,0.0033,0,1996,UKK14,0
EP19960202833,0.0069,0,1996,UKE22,0
EP19960308456,0.006,0,1996,UKD71,0
EP19960308144,0.0166,0,1996,UKE12,0
EP19960305788,0.0025,0,1996,UKM21,0
EP19940309080,0.0126,1,1994,UKM25,0
EP19960306577,0.0016,1,1996,UKG31,0
EP19950300820,0.0016,1,1995,UKG32,0
EP19960306426,0.0042,0,1996,UKD62,0
EP19930307178,0.0021,1,1993,UKH12,0
EP19960114374,0.0012,0,1996,UKD43,0
EP19960402091,0.0461,0,1996,UKK15,0
EP19960307137,0.0008,1,1996,UKC14,0
EP19920300273,0.0006,1,1992,UKC23,0
EP19960307220,0.0057,0,1996,UKJ23,0
EP19850304214,0.0024,1,1985,UKJ13,0
EP19940401458,0.0234,1,1994,UKK15,0
EP19960308459,0.0226,1,1996,UKJ41,0
EP19940307786,0.0164,2,1994,UKJ41,0
EP19960306208,0.0038,0,1996,UKJ11,0
EP19930309370,0.0022,1,1993,UKK11,0
EP19890311382,0.0105,1,1989,UKI23,0
EP19960306029,0.0029,0,1996,UKF25,0
EP19960304344,0.003,0,1996,UKJ33,0
EP19960306857,0.0035,0,1996,UKJ42,0
EP19960307083,0.0005,2,1996,UKJ42,0
EP19960306418,0.0013,0,1996,UKK13,0
EP19910305410,0.0006,1,1991,GBZZZ,0
EP19960306314,0.0029,0,1996,UKK13,0
EP19940308013,0.0014,1,1994,UKJ33,0
EP19960117154,0.0202,0,1996,UKI23,0
EP19960307244,0.0003,0,1996,UKF24,0
EP19950301437,0.0025,2,1995,UKG37,0
EP19960307365,0.0043,0,1996,UKJ23,0
EP19950304751,0.0043,1,1995,UKJ23,0
EP19960308868,0.0006,0,1996,UKC11,0
EP19960309257,0.0057,0,1996,UKM21,0
EP19880308846,0.0005,1,1988,UKD31,0
EP19960120914,0.0007,0,1996,UKK22,0
EP19960308259,0.0019,0,1996,UKJ33,0
EP19910309963,0.0075,1,1991,UKI12,0
EP19960309304,0.0086,0,1996,UKL16,0
EP19960305998,0.0009,0,1996,UKF22,0
EP19940308002,0.0009,1,1994,UKF15,0
EP19960309386,0.0024,0,1996,UKI11,0
EP19960115451,0.0006,0,1996,UKH33,0
EP19960306537,0.0002,0,1996,UKD43,0
EP19900311972,0.0005,1,1990,UKD43,0
EP19960202834,0.0182,0,1996,UKE22,0
EP19960300983,0.0039,0,1996,UKJ33,0
EP19960307222,0.0077,0,1996,UKJ23,0
EP19960308566,0.0051,3,1996,UKE42,0
EP19960305844,0.0046,0,1996,UKM34,0
EP19970917349,0.0064,0,1997,IM000,0
EP19880301519,0.0059,1,1988,UKJ11,0
EP19970112981,0.0032,0,1997,UKH12,0
EP19970305399,0.007,0,1997,UKH12,0
EP19940307587,0.0024,1,1994,UKH12,0
EP19970933127,0.0233,0,1997,UKC22,0
EP19950302084,0.0217,4,1995,UKC22,0
EP19970922347,0.0014,0,1997,UKK15,0
EP19910302169,0.0003,1,1991,UKI22,0
EP19970309033,0.0024,0,1997,UKK30,0
EP19930310046,0.0087,1,1993,UKK30,0
EP19970922416,0.0216,0,1997,UKC21,0
EP19930870145,0.0152,1,1993,UKC22,0
EP20030013667,0.0477,0,1997,UKI11,0
EP19920307504,0.0136,3,1992,UKH12,0
EP19970301860,0.0009,0,1997,UKJ23,0
EP20030075991,0.0089,0,1997,UKE41,0
EP19970302486,0.0078,0,1997,UKJ42,0
EP19970110221,0.0011,0,1997,UKG24,0
EP19910310750,0.001,2,1991,UKK13,0
EP19970304908,0.0048,2,1997,UKJ14,0
EP19960305392,0.0057,4,1996,UKJ33,0
EP19970302991,0.003,0,1997,UKD43,0
EP19970901911,0.0109,0,1997,UKC22,0
EP19970916216,0.0015,0,1997,UKC22,0
EP19940308724,0.0015,1,1994,UKC22,0
EP19970919928,0.0032,0,1997,UKC22,0
EP19970917150,0.0123,0,1997,UKC22,0
EP19970306050,0.0003,0,1997,UKD43,0
EP19920309908,0.0003,1,1992,UKD32,0
EP20060004910,0.0025,0,1997,UKJ33,0
EP19900305599,0.0047,1,1990,UKF25,0
EP20000106608,0.0002,0,1997,UKJ11,0
EP19820303519,0.0009,1,1982,UKJ23,0
EP19990119650,0.0031,0,1997,UKH12,0
EP19880303369,0.0029,2,1988,UKH14,0
EP19990119651,0.0031,0,1997,UKH12,0
EP20050107555,0.0086,0,1997,UKJ11,0
EP19900307619,0.0029,5,1990,UKJ23,0
EP19970946470,0.0437,0,1997,UKJ23,0
EP19970900314,0.0023,0,1997,UKL22,0
EP19990202991,0.0246,0,1997,UKD12,0
EP20050107556,0.0086,0,1997,UKJ11,0
EP20010124753,0.0144,0,1997,UKJ33,0
EP19930300414,0.0123,4,1993,UKJ11,0
EP20010115744,0.0032,0,1997,UKH33,0
EP19890309940,0.0044,2,1989,UKH12,0
EP20100179985,0.0018,0,1997,UKJ23,0
EP19910308627,0.001,1,1991,UKJ23,0
EP20010118588,0.0033,0,1997,UKJ13,0
EP19880305441,0.0012,1,1988,UKF25,0
EP19850305774,0.0041,1,1985,UKE41,0
EP20090175660,0.0065,0,1997,UKC11,0
EP19880309504,0.0043,1,1988,UKJ14,0
EP20010111957,0.0072,0,1997,UKG13,0
EP20080005013,0.0553,0,1997,UKI23,0
EP20000204522,0.0064,0,1997,UKJ42,0
EP20000204521,0.0078,0,1997,UKJ42,0
EP20020004389,0.0017,0,1997,UKH12,0
EP20070075256,0.0049,0,1997,UKK12,0
EP19950305859,0.0049,3,1995,UKM26,0
EP20070016225,0.0086,0,1997,UKJ11,0
EP19970309017,0.0016,0,1997,UKH23,0
EP19930918053,0.0094,1,1993,UKH33,0
EP19970936189,0.0364,0,1997,UKC22,0
EP19980123740,0.0615,0,1997,UKJ42,0
EP19920306137,0.0886,4,1992,UKJ42,0
EP20030077325,0.0283,0,1997,UKJ23,0
EP19970308756,0.0076,0,1997,UKK11,0
EP19920302014,0.0087,2,1992,UKK12,0
EP19970308779,0.0089,0,1997,UKK12,0
EP19900305837,0.0083,2,1990,UKK11,0
EP20040075215,0.0236,0,1997,UKH33,0
EP19960308185,0.0025,1,1996,UKH13,0
EP19970302729,0.0025,1,1997,UKH13,0
EP19970309257,0.0014,0,1997,UKJ23,0
EP19970309515,0.0015,1,1997,UKK11,0
EP19970308458,0.0039,0,1997,UKH14,0
EP19960302352,0.0033,1,1996,UKH23,0
EP19970925141,0.0315,0,1997,UKH33,0
EP19970309492,0.0116,0,1997,UKH12,0
EP19920924793,0.0009,1,1992,UKH12,0
EP19970930678,0.001,0,1997,UKL12,0
EP19970118104,0.0029,0,1997,UKH12,0
EP19970925165,0.0014,0,1997,UKK43,0
EP19910304678,0.0025,1,1991,UKG12,0
EP19970306916,0.0059,0,1997,UKH12,0
EP19950304591,0.0013,1,1995,UKH12,0
EP19970925391,0.0181,0,1997,UKC22,0
EP19970926620,0.0857,0,1997,UKC22,0
EP19920202764,0.0462,3,1992,UKK43,0
EP20050000052,0.024,0,1997,UKK15,0
EP19920311113,0.002,1,1992,UKJ14,0
EP19970909282,0.0357,0,1997,UKJ14,0
EP20070119920,0.012,1,2007,UKJ14,0
EP20020007007,0.004,0,1997,UKJ42,0
EP19940304001,0.0047,3,1994,UKJ24,0
EP19930306974,0.0145,3,1993,UKJ24,0
EP19990111144,0.0014,0,1997,UKJ14,0
EP19960200415,0.001,2,1994,UKF14,0
EP19990200952,0.0019,0,1997,UKH12,0
EP19890301486,0.0036,1,1989,UKH12,0
EP20030025867,0.0417,0,1997,UKI12,0
EP19940201456,0.2014,1,1991,UKJ13,1
EP19970943047,0.0023,0,1997,UKJ21,0
EP19920120663,0.002,1,1992,UKJ21,0
EP19970942935,0.0026,0,1997,UKH12,0
EP19960108681,0.0045,1,1996,UKH12,0
EP19970310445,0.003,0,1997,UKH12,0
EP19960300472,0.0087,1,1996,UKJ33,0
EP19960300473,0.009,1,1996,UKJ33,0
EP19970931944,0.0003,0,1997,UKI23,0
EP19860300413,0.0006,1,1986,UKI11,0
EP19970942346,0.0423,0,1997,UKI12,0
EP19970300796,0.0032,0,1997,UKM25,0
EP19950300789,0.006,4,1995,UKK12,0
EP19970305084,0.0022,0,1997,UKH11,0
EP19950300622,0.0022,3,1995,UKH12,0
EP19970305102,0.0022,0,1997,UKH11,0
EP19970304075,0.0008,0,1997,UKE41,0
EP19970117724,0.006,0,1997,UKJ23,0
EP19970305095,0.0016,0,1997,UKJ42,0
EP19950301230,0.0141,1,1995,UKJ13,0
EP19960300766,0.0075,2,1996,UKJ42,0
EP19970304876,0.0014,0,1997,UKF24,0
EP19850301840,0.0029,1,1985,UKI23,0
EP19970308814,0.0058,0,1997,UKE41,0
EP19970304935,0.0017,0,1997,UKG22,0
EP19910310383,0.0051,1,1991,UKG22,0
EP19970302467,0.0006,0,1997,UKJ23,0
EP19810301030,0.0036,1,1981,UKH23,0
EP19970110220,0.0012,0,1997,UKG24,0
EP19970110020,0.005,0,1997,UKH12,0
EP19970305276,0.0016,1,1997,UKJ11,0
EP19950300277,0.0006,2,1995,UKJ11,0
EP19970304763,0.0038,0,1997,UKI11,0
EP19940306158,0.0026,1,1994,UKJ13,0
EP19970304532,0.0004,1,1997,UKC22,0
EP19920300193,0.0003,1,1992,UKC22,0
EP19970303473,0.0008,0,1997,UKJ23,0
EP19950302345,0.0007,1,1995,UKJ22,0
EP19970304023,0.0021,0,1997,UKD32,0
EP19840306540,0.0013,2,1984,UKG32,0
EP19970305762,0.0071,0,1997,UKJ33,0
EP19870107495,0.0079,1,1987,UKJ33,0
EP19970308504,0.0033,0,1997,UKJ42,0
EP19900314025,0.0023,4,1990,UKJ13,0
EP19970308620,0.0022,0,1997,UKJ11,0
EP19950302887,0.0079,2,1995,UKK12,0
EP19870107496,0.0152,1,1987,UKJ33,0
EP19970305824,0.0031,1,1997,UKE12,0
EP19970305825,0.0031,3,1997,UKC14,0
EP19970305739,0.0025,0,1997,UKE22,0
EP19970308067,0.0043,1,1997,UKJ23,0
EP19960307378,0.0043,1,1996,UKJ23,0
EP19970308967,0.0009,0,1997,UKD12,0
EP19950300394,0.0007,1,1995,UKE45,0
EP19910303993,0.0004,1,1991,UKD12,0
EP19970308839,0.0046,1,1997,UKJ13,0
EP19970308018,0.0083,1,1997,UKM21,0
EP19970203505,0.0037,0,1997,UKI23,0
EP19940202191,0.0065,2,1994,UKI23,0
EP19970203504,0.0035,0,1997,UKI23,0
EP19940203007,0.003,3,1994,UKI23,0
EP19930203364,0.0045,2,1993,UKI23,0
EP19970111239,0.0064,0,1997,UKK43,0
EP19970305369,0.0043,0,1997,UKH31,0
EP19970308994,0.0004,0,1997,UKJ33,0
EP19860305582,0.0004,1,1986,UKJ33,0
EP19970305206,0.0033,1,1997,UKF14,0
EP19970112574,0.0012,0,1997,UKH14,0
EP19970112575,0.002,0,1997,UKH14,0
EP19970304850,0.0068,0,1997,UKJ24,0
EP19970303388,0.0181,0,1997,UKM21,0
EP19970303470,0.0133,0,1997,UKJ33,0
EP19970303471,0.0133,0,1997,UKJ33,0
EP19970303516,0.0005,0,1997,UKK30,0
EP19930309107,0.0005,1,1993,GBZZZ,0
EP19970303883,0.0006,0,1997,UKJ23,0
EP19940303222,0.0006,1,1994,UKK21,0
EP19970303835,0.001,0,1997,UKJ22,0
EP19970303861,0.0011,1,1997,GBZZZ,0
EP19840305872,0.0006,1,1984,UKK43,0
EP19970309529,0.0036,0,1997,UKL14,0
EP19970303925,0.0025,3,1997,UKM50,0
EP19970107828,0.0004,0,1997,UKJ11,0
EP19930303750,0.0004,1,1993,UKH33,0
EP19970303709,0.0125,0,1997,UKK30,0
EP19940301616,0.0083,1,1994,UKK30,0
EP19970303366,0.0075,0,1997,UKG12,0
EP19970303441,0.0006,0,1997,GBZZZ,0
EP19970303322,0.0085,0,1997,UKJ41,0
EP19970302950,0.0007,0,1997,UKC22,0
EP19950300725,0.0013,1,1995,UKC22,0
EP19970309124,0.0025,0,1997,UKM33,0
EP19950941812,0.0043,1,1995,UKM33,0
EP19970309394,0.0036,0,1997,UKH23,0
EP19850307385,0.0031,1,1985,UKH23,0
EP19970104584,0.0003,0,1997,UKJ13,0
EP19970303819,0.0004,0,1997,UKD63,0
EP19910121891,0.0006,1,1991,UKD63,0
EP19970303902,0.0045,0,1997,UKJ11,0
EP19950306024,0.0016,1,1995,UKJ23,0
EP19970308464,0.0033,0,1997,UKJ42,0
EP19970309516,0.0002,0,1997,UKH14,0
EP19890201903,0.0001,1,1989,UKD31,0
EP19970304022,0.0026,0,1997,UKD32,0
EP19970303078,0.0034,0,1997,UKD32,0
EP19900305020,0.0009,1,1990,UKD31,0
EP19970303538,0.0098,0,1997,UKJ33,0
EP19850303946,0.0041,1,1985,UKJ33,1
EP19970303733,0.0005,0,1997,UKF15,0
EP19890311435,0.0009,2,1989,UKE31,0
EP19970309618,0.0026,0,1997,UKF13,0
EP19950112194,0.0117,2,1993,UKF13,0
EP19830307165,0.008,1,1983,UKJ33,1
EP19970309387,0.0193,4,1997,UKI23,0
EP19970308080,0.0074,1,1997,UKM21,0
EP19970308076,0.0117,2,1997,UKM21,0
EP19970303832,0.0615,3,1997,UKJ42,0
EP19970306192,0.0048,0,1997,UKM25,0
EP19970920825,0.0013,0,1997,UKJ23,0
EP19840301758,0.0008,1,1984,UKL22,0
EP19970307198,0.0247,0,1997,UKJ11,0
EP19950307266,0.0096,2,1995,UKF16,0
EP19970306941,0.0037,1,1997,UKJ11,0
EP19970307085,0.0224,6,1997,UKJ24,0
EP19970117104,0.001,0,1997,UKH12,0
EP19950114703,0.001,1,1995,UKH12,0
EP19970306880,0.0014,0,1997,UKH33,0
EP19970307368,0.0025,0,1997,UKI23,0
EP19900309620,0.0022,1,1990,UKI23,0
EP19970307228,0.0013,2,1997,UKJ24,0
EP19940300714,0.0013,2,1994,UKJ33,0
EP19970306450,0.0043,0,1997,UKJ23,0
EP19950309113,0.0043,7,1995,UKJ23,0
EP19970306455,0.0043,0,1997,UKJ23,0
EP19970306997,0.0043,0,1997,UKJ23,0
EP19970307571,0.0246,4,1997,UKJ14,0
EP19970307610,0.017,0,1997,UKJ14,0
EP19970306431,0.0013,0,1997,UKD63,0
EP19970307329,0.0038,0,1997,UKM35,0
EP19940301215,0.0067,1,1994,UKJ33,0
EP19970202660,0.0005,0,1997,UKJ14,0
EP19940107629,0.0029,1,1994,UKI11,0
EP19970306964,0.0059,0,1997,UKM35,0
EP19900311989,0.0019,1,1990,UKJ24,0
EP19970306999,0.0043,0,1997,UKJ23,0
EP19970307295,0.0108,0,1997,UKJ14,0
EP19970306520,0.0002,0,1997,UKH23,0
EP19950305004,0.0002,1,1995,UKI23,0
EP19970306846,0.0043,0,1997,UKJ23,0
EP19970203115,0.0004,0,1997,UKK41,0
EP19970308311,0.0049,0,1997,UKK12,0
EP19970308299,0.0049,4,1997,UKK12,0
EP19970305837,0.0056,0,1997,UKJ13,0
EP19970307978,0.0008,0,1997,UKF13,0
EP19950305812,0.0007,1,1995,UKF13,0
EP19970305746,0.0023,1,1997,UKJ42,0
EP19970401943,0.0027,0,1997,UKC11,0
EP19970401944,0.025,0,1997,UKC11,0
EP19970308457,0.0091,3,1997,UKI23,0
EP19960302300,0.0073,5,1996,UKJ41,0
EP19970308505,0.0058,0,1997,UKM26,0
EP19950300861,0.0017,1,1995,UKM26,0
EP19970305805,0.0014,0,1997,UKJ14,0
EP19970304987,0.0094,0,1997,UKM21,0
EP19950307775,0.0183,2,1995,UKM21,0
EP19970305466,0.0009,0,1997,UKF12,0
EP19970308247,0.0018,2,1997,GBZZZ,0
EP19840307752,0.0014,2,1984,UKC14,0
EP19970305396,0.0023,0,1997,UKG24,0
EP19890309420,0.0023,3,1989,UKG24,0
EP19970304880,0.0497,0,1997,UKC11,0
EP19970305974,0.0049,0,1997,UKH12,0
EP19970305540,0.0003,0,1997,UKD12,0
EP19940303521,0.0003,1,1994,UKD12,0
EP19970202406,0.0019,0,1997,UKJ33,0
EP19920909296,0.0019,1,1992,UKJ33,0
EP19970306851,0.0002,0,1997,UKH12,0
EP19960301399,0.0003,1,1996,UKH12,0
EP19970306509,0.0098,1,1997,UKJ33,0
EP19930201978,0.0019,2,1993,UKJ11,0
EP19970308456,0.0052,0,1997,UKI23,0
EP19970307314,0.0052,1,1997,UKI23,0
EP19970306110,0.0012,1,1997,UKE12,0
EP19970306351,0.0003,0,1997,UKG33,0
EP19950309109,0.0006,1,1995,UKG33,0
EP19970306513,0.0037,0,1997,UKK23,0
EP19950302294,0.0012,1,1995,UKK23,0
EP19970306512,0.0005,1,1997,UKD63,0
EP19930308363,0.0004,1,1993,UKJ14,0
EP19970305454,0.0026,1,1997,UKF15,0
EP19890310322,0.0073,6,1989,GBZZZ,0
EP19970308388,0.0007,0,1997,UKI11,0
EP19940300979,0.0015,1,1994,UKJ22,0
EP19970200348,0.0871,0,1997,UKJ42,0
EP19970301176,0.0058,0,1997,UKH12,0
EP19880108595,0.0045,1,1988,UKJ33,0
EP19970300648,0.0012,0,1997,UKK15,0
EP19970200274,0.0082,0,1997,UKI23,0
EP19950202625,0.003,1,1995,UKI23,0
EP19970300710,0.0012,0,1997,UKG24,0
EP19970300799,0.02,1,1997,UKM25,0
EP19970300720,0.0004,0,1997,UKJ11,0
EP19910302618,0.0004,1,1991,GBZZZ,0
EP19970100513,0.0056,0,1997,UKD32,0
EP19970308047,0.0053,3,1997,UKJ42,0
EP19840308390,0.0001,1,1984,UKG32,0
EP19970300688,0.0009,0,1997,UKJ24,0
EP19970300819,0.0103,0,1997,UKM25,0
EP19970300040,0.0115,0,1997,UKC11,0
EP19970301108,0.007,0,1997,UKE42,0
EP19860310065,0.0148,1,1986,UKD74,0
EP19970302349,0.0015,0,1997,UKK13,0
EP19970300481,0.0089,0,1997,UKJ14,0
EP19970301949,0.0079,2,1997,UKJ23,0
EP19970300482,0.0083,0,1997,UKJ14,0
EP19970102515,0.011,0,1997,UKE22,0
EP19970301970,0.0004,0,1997,UKG31,0
EP19920304318,0.0009,1,1992,UKC11,0
EP19970400607,0.0005,0,1997,GBZZZ,0
EP19970301951,0.0009,0,1997,UKG12,0
EP19950308786,0.0036,1,1995,UKJ12,0
EP19970103094,0.0006,0,1997,UKK30,0
EP19920302873,0.0007,1,1992,UKI21,0
EP19970310150,0.0024,0,1997,UKM33,0
EP19970300686,0.0001,0,1997,UKC14,0
EP19930309160,0.0012,1,1993,UKC14,0
EP19970300920,0.0002,0,1997,UKK13,0
EP19860303088,0.0076,1,1986,UKK13,0
EP19970309199,0.0009,1,1997,UKJ33,0
EP19960304386,0.0013,2,1996,UKJ23,0
EP19970310001,0.0004,0,1997,UKK12,0
EP19860309700,0.0004,1,1986,UKK11,0
EP19970310266,0.0061,0,1997,UKM27,0
EP19970300495,0.0216,2,1997,UKD74,0
EP19970301244,0.0034,0,1997,UKK42,0
EP19950202374,0.0043,1,1992,UKK42,0
EP19970300919,0.0011,0,1997,UKE31,0
EP19970103557,0.0019,0,1997,UKG13,0
EP19910304282,0.0013,1,1991,UKH12,0
EP19970103160,0.0009,0,1997,UKG24,0
EP19940300209,0.0012,4,1994,UKG24,0
EP19970309863,0.0112,0,1997,UKM21,0
EP19970300580,0.0043,0,1997,UKH31,0
EP19970300579,0.0058,0,1997,UKH31,0
EP19950305612,0.0044,1,1995,UKH31,0
EP19970300576,0.0043,0,1997,UKH33,0
EP19970300169,0.0032,1,1997,UKG31,0
EP19970301278,0.0006,0,1997,UKF15,0
EP19860301776,0.0014,1,1986,UKE31,0
EP19970300803,0.0006,2,1997,UKC14,0
EP19950309080,0.0006,1,1995,UKH12,0
EP19970300171,0.0009,0,1997,UKG36,0
EP19970103885,0.0004,0,1997,UKG12,0
EP19950301813,0.0002,1,1995,UKG12,0
EP19970301441,0.0006,0,1997,UKF12,0
EP19900306618,0.0008,1,1990,UKF12,0
EP19970300712,0.002,0,1997,UKG24,0
EP19970200318,0.0475,0,1997,UKJ42,0
EP19970301713,0.0015,0,1997,UKF30,0
EP19870309203,0.0012,1,1987,UKE31,0
EP19970200695,0.0016,0,1997,UKI23,0
EP19970200696,0.0041,0,1997,UKI23,0
EP19940202125,0.003,1,1994,UKI23,0
EP19970300706,0.0009,0,1997,UKD31,0
EP19940302882,0.0071,1,1994,UKD62,0
EP19970303052,0.0022,0,1997,UKK42,0
EP19970300876,0.0005,0,1997,UKJ23,0
EP19970302986,0.0083,0,1997,UKK41,0
EP19970300875,0.0031,0,1997,UKJ23,0
EP19970300673,0.0037,0,1997,UKL21,0
EP19880309501,0.0066,2,1988,UKJ14,0
